代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),总股本(股),市盈率,市净率,市销率,市现率
600022.SH,山东钢铁,2022-1-4,1.79,1.79,1.83,1.78,1.82,142885989,258154908,0.03,1.676,1.8067,1.3053,19922720301.12,--,19922720301.12,10946549616,6.6656,0.8451,0.1797,8.3359
600022.SH,山东钢铁,2022-1-5,1.82,1.82,1.82,1.78,1.79,140905166,253316754,-0.03,-1.6484,1.7978,1.2872,19594323812.64,--,19594323812.64,10946549616,6.5557,0.8312,0.1768,8.1985
600022.SH,山东钢铁,2022-1-6,1.79,1.79,1.83,1.78,1.81,158918298,288343110,0.02,1.1173,1.8144,1.4518,19813254804.96,--,19813254804.96,10946549616,6.6289,0.8405,0.1787,8.2901
600022.SH,山东钢铁,2022-1-7,1.81,1.82,1.9,1.81,1.86,298083203,556094836,0.05,2.7624,1.8656,2.7231,20360582285.76,--,20360582285.76,10946549616,6.8121,0.8637,0.1837,8.5191
600022.SH,山东钢铁,2022-1-10,1.86,1.87,1.88,1.84,1.85,155390939,287819972,-0.01,-0.5376,1.8522,1.4195,20251116789.6,--,20251116789.6,10946549616,6.7754,0.8591,0.1827,8.4733
600022.SH,山东钢铁,2022-1-11,1.85,1.85,1.89,1.84,1.87,161134971,301205075,0.02,1.0811,1.8693,1.472,20470047781.92,--,20470047781.92,10946549616,6.8487,0.8684,0.1847,8.5649
600022.SH,山东钢铁,2022-1-12,1.87,1.86,1.87,1.82,1.83,144304144,264789751,-0.04,-2.139,1.8349,1.3183,20032185797.28,--,20032185797.28,10946549616,6.7022,0.8498,0.1807,8.3817
600022.SH,山东钢铁,2022-1-13,1.83,1.84,1.86,1.83,1.84,110670643,203745385,0.01,0.5464,1.841,1.011,20141651293.44,--,20141651293.44,10946549616,6.7388,0.8544,0.1817,8.4275
600022.SH,山东钢铁,2022-1-14,1.84,1.83,1.84,1.77,1.77,158874770,285493349,-0.07,-3.8043,1.797,1.4514,19375392820.32,--,19375392820.32,10946549616,6.4824,0.8219,0.1748,8.1069
600022.SH,山东钢铁,2022-1-17,1.77,1.77,1.79,1.76,1.78,85621477,151905338,0.01,0.565,1.7741,0.7822,19484858316.48,--,19484858316.48,10946549616,6.5191,0.8266,0.1758,8.1527
600022.SH,山东钢铁,2022-1-18,1.78,1.78,1.82,1.77,1.8,123516082,221446262,0.02,1.1236,1.7929,1.1284,19703789308.8,--,19703789308.8,10946549616,6.5923,0.8359,0.1778,8.2443
600022.SH,山东钢铁,2022-1-19,1.8,1.81,1.85,1.81,1.84,180782581,330804582,0.04,2.2222,1.8298,1.6515,20141651293.44,--,20141651293.44,10946549616,6.7388,0.8544,0.1817,8.4275
600022.SH,山东钢铁,2022-1-20,1.84,1.83,1.89,1.82,1.83,230626604,428036049,-0.01,-0.5435,1.856,2.1068,20032185797.28,--,20032185797.28,10946549616,6.7022,0.8498,0.1807,8.3817
600022.SH,山东钢铁,2022-1-21,1.83,1.82,1.83,1.79,1.8,120142869,216817807,-0.03,-1.6393,1.8047,1.0975,19703789308.8,--,19703789308.8,10946549616,6.5923,0.8359,0.1778,8.2443
600022.SH,山东钢铁,2022-1-24,1.8,1.8,1.81,1.75,1.78,152213774,270555944,-0.02,-1.1111,1.7775,1.3905,19484858316.48,--,19484858316.48,10946549616,6.5191,0.8266,0.1758,8.1527
600022.SH,山东钢铁,2022-1-25,1.78,1.76,1.78,1.69,1.7,186334338,322578646,-0.08,-4.4944,1.7312,1.7022,18609134347.2,--,18609134347.2,10946549616,6.2261,0.7894,0.1679,7.7863
600022.SH,山东钢铁,2022-1-26,1.7,1.7,1.74,1.69,1.72,113626764,194572380,0.02,1.1765,1.7124,1.038,18828065339.52,--,18828065339.52,10946549616,6.2993,0.7987,0.1699,7.8779
600022.SH,山东钢铁,2022-1-27,1.72,1.71,1.73,1.69,1.69,122059331,208737986,-0.03,-1.7442,1.7101,1.115,18499668851.04,--,18499668851.04,10946549616,6.1895,0.7848,0.1669,7.7405
600022.SH,山东钢铁,2022-1-28,1.69,1.71,1.71,1.65,1.69,142241801,239000314,0,0,1.6802,1.2994,18499668851.04,--,18499668851.04,10946549616,6.1895,0.7848,0.1669,7.7405
600022.SH,山东钢铁,2022-2-7,1.69,1.7,1.78,1.7,1.77,245817536,427462485,0.08,4.7337,1.7389,2.2456,19375392820.32,--,19375392820.32,10946549616,6.4824,0.8219,0.1748,8.1069
600022.SH,山东钢铁,2022-2-8,1.77,1.76,1.86,1.76,1.85,338258594,619649645,0.08,4.5198,1.8319,3.0901,20251116789.6,--,20251116789.6,10946549616,6.7754,0.8591,0.1827,8.4733
600022.SH,山东钢铁,2022-2-9,1.85,1.86,1.89,1.85,1.87,204782675,383168792,0.02,1.0811,1.8711,1.8708,20470047781.92,--,20470047781.92,10946549616,6.8487,0.8684,0.1847,8.5649
600022.SH,山东钢铁,2022-2-10,1.87,1.88,1.89,1.84,1.86,154532547,288336490,-0.01,-0.5348,1.8659,1.4117,20360582285.76,--,20360582285.76,10946549616,6.8121,0.8637,0.1837,8.5191
600022.SH,山东钢铁,2022-2-11,1.86,1.86,1.89,1.82,1.83,155203310,287525247,-0.03,-1.6129,1.8526,1.4178,20032185797.28,--,20032185797.28,10946549616,6.7022,0.8498,0.1807,8.3817
600022.SH,山东钢铁,2022-2-14,1.83,1.82,1.85,1.79,1.8,143242719,260310700,-0.03,-1.6393,1.8173,1.3086,19703789308.8,--,19703789308.8,10946549616,6.5923,0.8359,0.1778,8.2443
600022.SH,山东钢铁,2022-2-15,1.8,1.8,1.81,1.76,1.78,144664158,257968110,-0.02,-1.1111,1.7832,1.3216,19484858316.48,--,19484858316.48,10946549616,6.5191,0.8266,0.1758,8.1527
600022.SH,山东钢铁,2022-2-16,1.78,1.78,1.84,1.78,1.82,128508250,233282422,0.04,2.2472,1.8153,1.174,19922720301.12,--,19922720301.12,10946549616,6.6656,0.8451,0.1797,8.3359
600022.SH,山东钢铁,2022-2-17,1.82,1.82,1.84,1.8,1.82,119888403,217857085,0,0,1.8172,1.0952,19922720301.12,--,19922720301.12,10946549616,6.6656,0.8451,0.1797,8.3359
600022.SH,山东钢铁,2022-2-18,1.82,1.81,1.87,1.8,1.86,183582347,338439032,0.04,2.1978,1.8435,1.6771,20360582285.76,--,20360582285.76,10946549616,6.8121,0.8637,0.1837,8.5191
600022.SH,山东钢铁,2022-2-21,1.86,1.86,1.88,1.84,1.86,109190216,202554265,0,0,1.8551,0.9975,20360582285.76,--,20360582285.76,10946549616,6.8121,0.8637,0.1837,8.5191
600022.SH,山东钢铁,2022-2-22,1.86,1.85,1.87,1.81,1.83,116634012,214435281,-0.03,-1.6129,1.8385,1.0655,20032185797.28,--,20032185797.28,10946549616,6.7022,0.8498,0.1807,8.3817
600022.SH,山东钢铁,2022-2-23,1.83,1.83,1.84,1.81,1.83,87398226,159664583,0,0,1.8269,0.7984,20032185797.28,--,20032185797.28,10946549616,6.7022,0.8498,0.1807,8.3817
600022.SH,山东钢铁,2022-2-24,1.83,1.82,1.83,1.76,1.78,184877482,331965779,-0.05,-2.7322,1.7956,1.6889,19484858316.48,--,19484858316.48,10946549616,6.5191,0.8266,0.1758,8.1527
600022.SH,山东钢铁,2022-2-25,1.78,1.79,1.84,1.78,1.82,155064772,281134910,0.04,2.2472,1.813,1.4166,19922720301.12,--,19922720301.12,10946549616,6.6656,0.8451,0.1797,8.3359
600022.SH,山东钢铁,2022-2-28,1.82,1.82,1.82,1.78,1.81,82037371,147735646,-0.01,-0.5495,1.8008,0.7494,19813254804.96,--,19813254804.96,10946549616,6.6289,0.8405,0.1787,8.2901
600022.SH,山东钢铁,2022-3-1,1.81,1.81,1.83,1.81,1.83,105754658,192543015,0.02,1.105,1.8207,0.9661,20032185797.28,--,20032185797.28,10946549616,6.7022,0.8498,0.1807,8.3817
600022.SH,山东钢铁,2022-3-2,1.83,1.82,1.85,1.81,1.84,114626965,210457407,0.01,0.5464,1.836,1.0472,20141651293.44,--,20141651293.44,10946549616,6.7388,0.8544,0.1817,8.4275
600022.SH,山东钢铁,2022-3-3,1.84,1.84,1.89,1.84,1.87,214157258,399912219,0.03,1.6304,1.8674,1.9564,20470047781.92,--,20470047781.92,10946549616,6.8487,0.8684,0.1847,8.5649
600022.SH,山东钢铁,2022-3-4,1.87,1.87,1.88,1.83,1.86,180560343,334241356,-0.01,-0.5348,1.8511,1.6495,20360582285.76,--,20360582285.76,10946549616,6.8121,0.8637,0.1837,8.5191
600022.SH,山东钢铁,2022-3-7,1.86,1.85,1.88,1.82,1.83,147972413,273728210,-0.03,-1.6129,1.8499,1.3518,20032185797.28,--,20032185797.28,10946549616,6.7022,0.8498,0.1807,8.3817
