"代码","简称","日期","前收盘价(元)","开盘价(元)","最高价(元)","最低价(元)","收盘价(元)","成交量(股)","成交金额(元)","涨跌(元)","涨跌幅(%)","均价(元)","换手率(%)","A股流通市值(元)","B股流通市值(元)","总市值(元)","总股本(股)","市盈率","市净率","市销率","市现率"
"688136.SH","科兴制药","2022-1-4","28.27","28.28","28.66","28.28","28.35","1221810","34797187","0.08","0.283","28.48","1.8816","1840915499.85","--","5633163427.5","198700650","58.0947","2.9812","4.3832","-26.371"
"688136.SH","科兴制药","2022-1-5","28.35","28.69","28.69","27.75","27.98","1018980","28570041","-0.37","-1.3051","28.0379","1.5692","1816889442.18","--","5559644187","198700650","57.3365","2.9423","4.326","-26.0269"
"688136.SH","科兴制药","2022-1-6","27.98","28.12","28.28","27.6","28.03","847379","23640833","0.05","0.1787","27.8988","1.305","1820136206.73","--","5569579219.5","198700650","57.439","2.9476","4.3337","-26.0734"
"688136.SH","科兴制药","2022-1-7","28.03","28.01","28.8","27.8","27.95","1608014","45593880","-0.08","-0.2854","28.3542","2.4763","1814941383.45","--","5553683167.5","198700650","57.275","2.9392","4.3214","-25.999"
"688136.SH","科兴制药","2022-1-10","27.95","28.13","28.75","27.6","28.61","2194483","62485601","0.66","2.3614","28.474","3.3795","1857798675.51","--","5684825596.5","198700650","58.6275","3.0086","4.4234","-26.6129"
"688136.SH","科兴制药","2022-1-11","28.61","28.72","29.94","28.35","29.43","4666435","136531167","0.82","2.8661","29.2581","7.1863","1911045614.13","--","5847760129.5","198700650","60.3078","3.0948","4.5502","-27.3756"
"688136.SH","科兴制药","2022-1-12","29.43","29.69","30.02","29.05","29.36","2983835","87873567","-0.07","-0.2379","29.4499","4.5951","1906500143.76","--","5833851084","198700650","60.1644","3.0875","4.5394","-27.3105"
"688136.SH","科兴制药","2022-1-13","29.36","29.6","29.6","28.61","28.71","2396100","69343502","-0.65","-2.2139","28.9402","3.69","1864292204.61","--","5704695661.5","198700650","58.8324","3.0191","4.4389","-26.7059"
"688136.SH","科兴制药","2022-1-14","28.71","28.88","29.77","28.6","29.57","3511946","103263761","0.86","2.9955","29.4036","5.4084","1920136554.87","--","5875578220.5","198700650","60.5947","3.1095","4.5718","-27.5059"
"688136.SH","科兴制药","2022-1-17","29.57","30.5","30.57","29.32","29.61","3061692","90976631","0.04","0.1353","29.7145","4.715","1922733966.51","--","5883526246.5","198700650","60.6767","3.1137","4.578","-27.5431"
"688136.SH","科兴制药","2022-1-18","29.61","29.58","29.58","28.16","28.2","2856402","81410748","-1.41","-4.7619","28.5012","4.3988","1831175206.2","--","5603358330","198700650","57.7873","2.9655","4.36","-26.2315"
"688136.SH","科兴制药","2022-1-19","28.2","28.09","28.32","27.86","28.12","961838","26983987","-0.08","-0.2837","28.0546","1.4812","1825980382.92","--","5587462278","198700650","57.6234","2.9571","4.3476","-26.1571"
"688136.SH","科兴制药","2022-1-20","28.12","28.1","29.35","27","27.96","2554116","71434309","-0.16","-0.569","27.9683","3.9333","1815590736.36","--","5555670174","198700650","57.2955","2.9402","4.3229","-26.0083"
"688136.SH","科兴制药","2022-1-21","27.96","27.77","27.9","26.66","26.72","1562979","42129876","-1.24","-4.4349","26.9549","2.407","1735070975.52","--","5309281368","198700650","54.7545","2.8098","4.1312","-24.8548"
"688136.SH","科兴制药","2022-1-24","26.72","26.72","26.97","26.15","26.28","676771","17841144","-0.44","-1.6467","26.3622","1.0422","1706499447.48","--","5221853082","198700650","53.8529","2.7636","4.0632","-24.4455"
"688136.SH","科兴制药","2022-1-25","26.28","26.3","26.37","25.1","25.1","865237","22319061","-1.18","-4.4901","25.7953","1.3325","1629875804.1","--","4987386315","198700650","51.4348","2.6395","3.8807","-23.3479"
"688136.SH","科兴制药","2022-1-26","25.1","25.46","25.75","25.2","25.35","490942","12454294","0.25","0.996","25.3682","0.756","1646109626.85","--","5037061477.5","198700650","51.9471","2.6658","3.9194","-23.5805"
"688136.SH","科兴制药","2022-1-27","25.35","25.5","25.5","24.69","24.88","626909","15652357","-0.47","-1.854","24.9675","0.9654","1615590040.08","--","4943672172","198700650","50.984","2.6163","3.8467","-23.1433"
"688136.SH","科兴制药","2022-1-28","24.88","24.98","25.27","24.75","25.02","521781","13070766","0.14","0.5627","25.0503","0.8035","1624680980.82","--","4971490263","198700650","51.2709","2.6311","3.8683","-23.2735"
"688136.SH","科兴制药","2022-2-7","25.02","25.11","25.92","25.1","25.62","609968","15570455","0.6","2.3981","25.5267","0.9393","1663642155.42","--","5090710653","198700650","52.5004","2.6942","3.9611","-23.8316"
"688136.SH","科兴制药","2022-2-8","25.62","25.49","25.83","25.29","25.64","510614","13045267","0.02","0.0781","25.5482","0.7863","1664940861.24","--","5094684666","198700650","52.5414","2.6963","3.9642","-23.8502"
"688136.SH","科兴制药","2022-2-9","25.64","25.54","25.87","25.47","25.77","535407","13768523","0.13","0.507","25.716","0.8245","1673382449.07","--","5120515750.5","198700650","52.8078","2.7099","3.9843","-23.9711"
"688136.SH","科兴制药","2022-2-10","25.77","25.57","25.86","25.57","25.69","569402","14639445","-0.08","-0.3104","25.7102","0.8769","1668187625.79","--","5104619698.5","198700650","52.6438","2.7015","3.9719","-23.8967"
"688136.SH","科兴制药","2022-2-11","25.69","25.68","25.77","24.88","25","948342","23911018","-0.69","-2.6859","25.2135","1.4604","1623382275","--","4967516250","198700650","51.2299","2.629","3.8653","-23.2549"
"688136.SH","科兴制药","2022-2-14","25","25","25.8","25","25.3","476418","12127797","0.3","1.2","25.4562","0.7337","1642862862.3","--","5027126445","198700650","51.8447","2.6605","3.9116","-23.5339"
"688136.SH","科兴制药","2022-2-15","25.3","25.25","25.6","25.16","25.37","461133","11731850","0.07","0.2767","25.4414","0.7101","1647408332.67","--","5041035490.5","198700650","51.9881","2.6679","3.9225","-23.5991"
"688136.SH","科兴制药","2022-2-16","25.37","25.5","25.77","25.35","25.61","437280","11196360","0.24","0.946","25.6046","0.6734","1662992802.51","--","5088723646.5","198700650","52.4799","2.6931","3.9596","-23.8223"
"688136.SH","科兴制药","2022-2-17","25.61","25.68","26.37","25.68","26.03","1125465","29371052","0.42","1.64","26.0968","1.7332","1690265624.73","--","5172177919.5","198700650","53.3406","2.7373","4.0245","-24.213"
"688136.SH","科兴制药","2022-2-18","26.03","26.2","26.41","25.95","26.24","647717","16999102","0.21","0.8068","26.2446","0.9975","1703902035.84","--","5213905056","198700650","53.7709","2.7594","4.057","-24.4083"
"688136.SH","科兴制药","2022-2-21","26.24","31.49","31.49","29.36","30.6","9517616","290884092","4.36","16.6159","30.5627","14.6571","1987019904.6","--","6080239890","198700650","62.7054","3.2178","4.7311","-28.464"
"688136.SH","科兴制药","2022-2-22","30.6","29.6","29.6","27.83","28.32","6164503","175040593","-2.28","-7.451","28.3949","9.4933","1838967441.12","--","5627202408","198700650","58.0332","2.9781","4.3786","-26.3431"
"688136.SH","科兴制药","2022-2-23","28.32","28.3","30.01","28","29.07","4780939","139545220","0.75","2.6483","29.1878","7.3626","1887668909.37","--","5776227895.5","198700650","59.5701","3.057","4.4945","-27.0408"
"688136.SH","科兴制药","2022-2-24","29.07","28.76","31.06","28.55","29.6","6516651","193482440","0.53","1.8232","29.6905","10.0356","1922084613.6","--","5881539240","198700650","60.6562","3.1127","4.5765","-27.5338"
"688136.SH","科兴制药","2022-2-25","29.6","29.86","29.88","28.74","29.01","4381012","127945440","-0.59","-1.9932","29.2045","6.7467","1883772791.91","--","5764305856.5","198700650","59.4472","3.0506","4.4852","-26.985"
"688136.SH","科兴制药","2022-2-28","29.01","29","29","27.7","28.81","3248461","92183918","-0.2","-0.6894","28.3777","5.0026","1870785733.71","--","5724565726.5","198700650","63.4578","3.0296","4.4543","-26.7989"
"688136.SH","科兴制药","2022-3-1","28.81","28.7","28.77","27.94","28.22","2083777","58907128","-0.59","-2.0479","28.2694","3.209","1832473912.02","--","5607332343","198700650","62.1582","2.9676","4.3631","-26.2501"
"688136.SH","科兴制药","2022-3-2","28.22","28.08","28.6","27.55","27.68","2039597","57021277","-0.54","-1.9135","27.9571","3.141","1797408854.88","--","5500033992","198700650","60.9688","2.9108","4.2796","-25.7478"
"688136.SH","科兴制药","2022-3-3","27.68","27.76","28.75","27.44","28.26","2638505","74460068","0.58","2.0954","28.2206","4.0633","1835071323.66","--","5615280369","198700650","62.2463","2.9718","4.3693","-26.2873"
"688136.SH","科兴制药","2022-3-4","28.26","28.25","29.16","27.93","28.01","2705955","77501972","-0.25","-0.8846","28.6413","4.1672","1818837500.91","--","5565605206.5","198700650","61.6957","2.9455","4.3306","-26.0548"
"688136.SH","科兴制药","2022-3-7","28.01","28","29.17","27.86","28.31","2728605","77803413","0.3","1.071","28.514","4.202","1838318088.21","--","5625215401.5","198700650","62.3565","2.977","4.377","-26.3338"
"688136.SH","科兴制药","2022-3-8","28.31","28.31","28.35","26.39","26.42","2537206","68543149","-1.89","-6.6761","27.0152","3.9073","1715590388.22","--","5249671173","198700650","58.1935","2.7783","4.0848","-24.5758"
"688136.SH","科兴制药","2022-3-9","26.42","26.8","27.05","25.24","26.97","2186462","57802062","0.55","2.0818","26.4363","3.3671","1751304798.27","--","5358956530.5","198700650","59.405","2.8361","4.1698","-25.0874"
"688136.SH","科兴制药","2022-3-10","26.97","27.43","28.46","26.98","28.15","2832648","78925623","1.18","4.3752","27.8628","4.3623","1827928441.65","--","5593423297.5","198700650","62.0041","2.9602","4.3523","-26.185"
