代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),总股本(股),市盈率,市净率,市销率,市现率
002594.SZ,比亚迪,2022-9-1,287.98,285,294.6,284.03,286.7,19258233,5566420145,-1.28,-0.4445,289.0411,1.6534,333938011966.8,--,834624656528.5,2911142855,152.6688,8.6392,3.8615,23.1317
002594.SZ,比亚迪,2022-9-2,286.7,288.7,289.6,278.1,282,16166192,4561284362,-4.7,-1.6393,282.1496,1.3879,328463618328,--,820942285110,2911142855,150.1661,8.4976,3.7982,22.7525
002594.SZ,比亚迪,2022-9-5,282,269,270.88,261.1,268.76,35120827,9364600412,-13.24,-4.695,266.6395,3.0153,313042134971.04,--,782398753709.8,2911142855,143.1157,8.0986,3.6198,21.6843
002594.SZ,比亚迪,2022-9-6,268.76,268.77,274.45,267.21,272.94,18990284,5154529158,4.18,1.5553,271.4298,1.6304,317910851015.76,--,794567330843.7,2911142855,145.3416,8.2246,3.6761,22.0215
002594.SZ,比亚迪,2022-9-7,272.94,272,285.05,270.6,282.7,19087317,5345727757,9.76,3.5759,280.067,1.6387,329278953550.8,--,822980085108.5,2911142855,150.5388,8.5187,3.8076,22.809
002594.SZ,比亚迪,2022-9-8,282.7,283,284.99,277,278.26,11642911,3267426059,-4.44,-1.5706,280.6365,0.9996,324107398709.04,--,810054610832.3,2911142855,148.1745,8.3849,3.7478,22.4508
002594.SZ,比亚迪,2022-9-9,278.26,280.99,281.49,276.99,279.7,7609826,2125233636,1.44,0.5175,279.2749,0.6533,325784659738.8,--,814246656543.5,2911142855,148.9413,8.4283,3.7672,22.567
002594.SZ,比亚迪,2022-9-13,279.7,282,286.69,279.37,284.8,11152411,3162351107,5.1,1.8234,283.5576,0.9575,331724959219.2,--,829093485104,2911142855,151.6571,8.5819,3.8359,22.9784
002594.SZ,比亚迪,2022-9-14,284.8,282,283.8,276.26,278.33,10515106,2935617133,-6.47,-2.2718,279.1809,0.9028,324188932231.32,--,810258390832.15,2911142855,148.2118,8.387,3.7487,22.4564
002594.SZ,比亚迪,2022-9-15,278.33,280,280.5,266.91,269.5,15239523,4126260385,-8.83,-3.1725,270.7605,1.3084,313904060778,--,784552999422.5,2911142855,143.5098,8.1209,3.6298,21.744
002594.SZ,比亚迪,2022-9-16,269.5,268,271.45,264.36,265.98,10447636,2797971959,-3.52,-1.3061,267.8091,0.897,309804089371.92,--,774305776572.9,2911142855,141.6354,8.0148,3.5824,21.46
,,,,,,,,,,,,,,,,,,,,,
数据来源：Wind,,,,,,,,,,,,,,,,,,,,,
