代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),总股本(股),市盈率,市净率,市销率,市现率
600157.SH,永泰能源,2022-7-26,1.75,1.75,1.75,1.72,1.73,272572673,471735271,-0.02,-1.1429,1.7307,1.2268,38436731970.85,--,38436731970.85,22217764145,32.5215,0.8987,1.4194,76.5481
600157.SH,永泰能源,2022-7-27,1.73,1.73,1.76,1.73,1.74,264224800,460464441,0.01,0.578,1.7427,1.1893,38658909612.3,--,38658909612.3,22217764145,32.7095,0.9039,1.4276,76.9905
600157.SH,永泰能源,2022-7-28,1.74,1.75,1.77,1.74,1.75,305291593,534817665,0.01,0.5747,1.7518,1.3741,38881087253.75,--,38881087253.75,22217764145,32.8975,0.9091,1.4358,77.433
600157.SH,永泰能源,2022-7-29,1.75,1.75,1.78,1.73,1.75,354733456,622671527,0,0,1.7553,1.5966,38881087253.75,--,38881087253.75,22217764145,32.8975,0.9091,1.4358,77.433
600157.SH,永泰能源,2022-8-1,1.75,1.75,1.75,1.71,1.72,291828814,502471806,-0.03,-1.7143,1.7218,1.3135,38214554329.4,--,38214554329.4,22217764145,32.3335,0.8935,1.4111,76.1056
600157.SH,永泰能源,2022-8-2,1.72,1.71,1.72,1.64,1.67,437053178,730297167,-0.05,-2.907,1.671,1.9671,37103666122.15,--,37103666122.15,22217764145,31.3936,0.8675,1.3701,73.8932
600157.SH,永泰能源,2022-8-3,1.67,1.66,1.69,1.65,1.65,250693362,418438334,-0.02,-1.1976,1.6691,1.1283,36659310839.25,--,36659310839.25,22217764145,31.0177,0.8571,1.3537,73.0083
600157.SH,永泰能源,2022-8-4,1.65,1.65,1.67,1.64,1.65,246806497,408550980,0,0,1.6553,1.1109,36659310839.25,--,36659310839.25,22217764145,31.0177,0.8571,1.3537,73.0083
600157.SH,永泰能源,2022-8-5,1.65,1.66,1.68,1.65,1.68,207306701,344741523,0.03,1.8182,1.663,0.9331,37325843763.6,--,37325843763.6,22217764145,31.5816,0.8727,1.3783,74.3357
600157.SH,永泰能源,2022-8-8,1.68,1.67,1.69,1.66,1.68,228998328,383025125,0,0,1.6726,1.0307,37325843763.6,--,37325843763.6,22217764145,31.5816,0.8727,1.3783,74.3357
600157.SH,永泰能源,2022-8-9,1.68,1.68,1.71,1.67,1.7,320532959,541837577,0.02,1.1905,1.6904,1.4427,37770199046.5,--,37770199046.5,22217764145,31.9576,0.8831,1.3947,75.2206
600157.SH,永泰能源,2022-8-10,1.7,1.69,1.7,1.66,1.68,318022833,533600978,-0.02,-1.1765,1.6779,1.4314,37325843763.6,--,37325843763.6,22217764145,31.5816,0.8727,1.3783,74.3357
600157.SH,永泰能源,2022-8-11,1.68,1.68,1.71,1.67,1.7,263289638,445873503,0.02,1.1905,1.6935,1.185,37770199046.5,--,37770199046.5,22217764145,31.9576,0.8831,1.3947,75.2206
600157.SH,永泰能源,2022-8-12,1.7,1.69,1.74,1.69,1.73,365928648,630359894,0.03,1.7647,1.7226,1.647,38436731970.85,--,38436731970.85,22217764145,32.5215,0.8987,1.4194,76.5481
600157.SH,永泰能源,2022-8-15,1.73,1.72,1.79,1.72,1.77,538444080,948587173,0.04,2.3121,1.7617,2.4235,39325442536.65,--,39325442536.65,22217764145,33.2735,0.9194,1.4522,78.318
600157.SH,永泰能源,2022-8-16,1.77,1.77,1.8,1.76,1.78,412551497,732632426,0.01,0.565,1.7759,1.8569,39547620178.1,--,39547620178.1,22217764145,33.4615,0.9246,1.4604,78.7604
600157.SH,永泰能源,2022-8-17,1.78,1.79,1.81,1.78,1.79,380381489,682838014,0.01,0.5618,1.7951,1.7121,39769797819.55,--,39769797819.55,22217764145,33.6495,0.9298,1.4686,79.2029
600157.SH,永泰能源,2022-8-18,1.79,1.79,1.8,1.75,1.75,323804182,572642549,-0.04,-2.2346,1.7685,1.4574,38881087253.75,--,38881087253.75,22217764145,32.8975,0.9091,1.4358,77.433
600157.SH,永泰能源,2022-8-19,1.75,1.76,1.8,1.75,1.79,426296740,759956152,0.04,2.2857,1.7827,1.9187,39769797819.55,--,39769797819.55,22217764145,33.6495,0.9298,1.4686,79.2029
600157.SH,永泰能源,2022-8-22,1.79,1.79,1.81,1.78,1.79,368990070,660799597,0,0,1.7908,1.6608,39769797819.55,--,39769797819.55,22217764145,33.6495,0.9298,1.4686,79.2029
600157.SH,永泰能源,2022-8-23,1.79,1.78,1.84,1.77,1.82,632380247,1144310712,0.03,1.676,1.8095,2.8463,40436330743.9,--,40436330743.9,22217764145,29.2996,0.9396,1.4932,80.5303
600157.SH,永泰能源,2022-8-24,1.82,1.83,1.84,1.76,1.77,515655839,926171806,-0.05,-2.7473,1.7961,2.3209,39325442536.65,--,39325442536.65,22217764145,28.4947,0.9138,1.4522,78.318
600157.SH,永泰能源,2022-8-25,1.77,1.78,1.81,1.77,1.8,434806976,778459727,0.03,1.6949,1.7904,1.957,39991975461,--,39991975461,22217764145,28.9777,0.9293,1.4768,79.6454
600157.SH,永泰能源,2022-8-26,1.8,1.8,1.8,1.75,1.76,376965261,668181081,-0.04,-2.2222,1.7725,1.6967,39103264895.2,--,39103264895.2,22217764145,28.3337,0.9086,1.444,77.8755
600157.SH,永泰能源,2022-8-29,1.76,1.74,1.78,1.73,1.78,285285298,501593608,0.02,1.1364,1.7582,1.284,39547620178.1,--,39547620178.1,22217764145,28.6557,0.919,1.4604,78.7604
600157.SH,永泰能源,2022-8-30,1.78,1.78,1.78,1.73,1.74,292208644,510850844,-0.04,-2.2472,1.7482,1.3152,38658909612.3,--,38658909612.3,22217764145,28.0117,0.8983,1.4276,76.9905
600157.SH,永泰能源,2022-8-31,1.74,1.76,1.82,1.72,1.73,624203253,1104041875,-0.01,-0.5747,1.7687,2.8095,38436731970.85,--,38436731970.85,22217764145,27.8508,0.8932,1.4194,76.5481
600157.SH,永泰能源,2022-9-1,1.73,1.73,1.73,1.69,1.7,446895421,765381870,-0.03,-1.7341,1.7127,2.0114,37770199046.5,--,37770199046.5,22217764145,27.3678,0.8777,1.3947,75.2206
600157.SH,永泰能源,2022-9-2,1.7,1.7,1.73,1.69,1.72,264931650,454955902,0.02,1.1765,1.7173,1.1924,38214554329.4,--,38214554329.4,22217764145,27.6898,0.888,1.4111,76.1056
600157.SH,永泰能源,2022-9-5,1.72,1.72,1.8,1.71,1.79,646647496,1143301724,0.07,4.0698,1.768,2.9105,39769797819.55,--,39769797819.55,22217764145,28.8167,0.9241,1.4686,79.2029
600157.SH,永泰能源,2022-9-6,1.79,1.79,1.81,1.77,1.81,509532243,915736604,0.02,1.1173,1.7972,2.2934,40214153102.45,--,40214153102.45,22217764145,29.1387,0.9345,1.485,80.0879
600157.SH,永泰能源,2022-9-7,1.81,1.8,1.82,1.79,1.81,463336671,837312353,0,0,1.8071,2.0854,40214153102.45,--,40214153102.45,22217764145,29.1387,0.9345,1.485,80.0879
600157.SH,永泰能源,2022-9-8,1.81,1.81,1.84,1.79,1.8,433808006,787982206,-0.01,-0.5525,1.8164,1.9525,39991975461,--,39991975461,22217764145,28.9777,0.9293,1.4768,79.6454
600157.SH,永泰能源,2022-9-9,1.8,1.8,1.82,1.79,1.8,317123073,572719936,0,0,1.806,1.4273,39991975461,--,39991975461,22217764145,28.9777,0.9293,1.4768,79.6454
600157.SH,永泰能源,2022-9-13,1.8,1.8,1.81,1.75,1.76,367084420,651141171,-0.04,-2.2222,1.7738,1.6522,39103264895.2,--,39103264895.2,22217764145,28.3337,0.9086,1.444,77.8755
600157.SH,永泰能源,2022-9-14,1.76,1.73,1.76,1.73,1.75,288332182,503134530,-0.01,-0.5682,1.745,1.2978,38881087253.75,--,38881087253.75,22217764145,28.1727,0.9035,1.4358,77.433
600157.SH,永泰能源,2022-9-15,1.75,1.75,1.78,1.71,1.72,402421716,700589099,-0.03,-1.7143,1.7409,1.8113,38214554329.4,--,38214554329.4,22217764145,27.6898,0.888,1.4111,76.1056
600157.SH,永泰能源,2022-9-16,1.72,1.72,1.74,1.67,1.67,475715021,807987809,-0.05,-2.907,1.6985,2.1411,37103666122.15,--,37103666122.15,22217764145,26.8848,0.8622,1.3701,73.8932
,,,,,,,,,,,,,,,,,,,,,
数据来源：Wind,,,,,,,,,,,,,,,,,,,,,
